"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2019년 06월 25일","141,500","142,500","142,500","140,500","294.73K","-0.70%"
"2019년 06월 24일","142,500","142,000","143,500","141,500","287.87K","1.42%"
"2019년 06월 21일","140,500","140,000","141,000","139,500","291.57K","0.00%"
"2019년 06월 20일","140,500","139,500","141,000","139,000","259.55K","0.36%"
"2019년 06월 19일","140,000","140,500","141,000","139,000","301.58K","-0.71%"
"2019년 06월 18일","141,000","140,500","141,500","139,500","222.60K","0.71%"
"2019년 06월 17일","140,000","140,000","141,500","139,500","228.45K","-0.36%"
"2019년 06월 14일","140,500","140,000","142,500","139,500","339.75K","-0.35%"
"2019년 06월 13일","141,000","140,500","141,500","137,500","906.13K","0.00%"
"2019년 06월 12일","141,000","143,500","143,500","139,500","535.71K","-1.74%"
"2019년 06월 11일","143,500","142,500","143,500","140,500","361.91K","0.35%"
"2019년 06월 10일","143,000","142,000","143,000","140,000","463.61K","2.14%"
"2019년 06월 07일","140,000","141,500","142,000","139,500","460.45K","-0.71%"
"2019년 06월 05일","141,000","139,500","142,000","139,000","606.07K","1.44%"
"2019년 06월 04일","139,000","137,000","140,500","137,000","570.72K","0.36%"
"2019년 06월 03일","138,500","134,000","138,500","132,500","650.22K","2.97%"
"2019년 05월 31일","134,500","134,500","135,000","131,000","924.60K","-0.74%"
"2019년 05월 30일","135,500","132,500","136,500","132,500","495.62K","1.12%"
"2019년 05월 29일","134,000","135,000","135,500","131,500","635.20K","-1.83%"
"2019년 05월 28일","136,500","135,000","136,500","133,000","1.21M","1.11%"
"2019년 05월 27일","135,000","130,000","135,500","130,000","716.35K","3.45%"
"2019년 05월 24일","130,500","127,000","130,500","126,000","479.71K","2.35%"
"2019년 05월 23일","127,500","129,000","129,500","126,500","621.31K","0.39%"
"2019년 05월 22일","127,000","127,000","129,000","126,000","368.70K","0.00%"
"2019년 05월 21일","127,000","129,000","129,500","125,000","733.38K","-1.55%"
"2019년 05월 20일","129,000","125,500","129,500","125,500","709.35K","2.79%"
"2019년 05월 17일","125,500","127,000","128,500","125,000","297.56K","-1.57%"
"2019년 05월 16일","127,500","133,000","135,000","127,000","1.00M","-0.39%"
"2019년 05월 15일","128,000","127,500","130,000","125,500","457.25K","0.00%"
"2019년 05월 14일","128,000","128,500","129,500","127,000","442.31K","-0.78%"
"2019년 05월 13일","129,000","128,000","131,000","128,000","383.80K","-0.77%"
"2019년 05월 10일","130,000","131,500","134,000","128,000","544.25K","-0.76%"
"2019년 05월 09일","131,000","135,000","135,500","131,000","803.91K","-3.32%"
"2019년 05월 08일","135,500","134,500","136,000","134,000","424.05K","-0.37%"
"2019년 05월 07일","136,000","134,500","137,000","134,000","544.67K","-1.09%"
"2019년 05월 03일","137,500","137,500","138,500","136,500","430.75K","-0.72%"
"2019년 05월 02일","138,500","138,000","140,500","137,000","429.66K","0.00%"
"2019년 04월 30일","138,500","139,500","140,500","138,000","575.89K","-0.36%"
"2019년 04월 29일","139,000","136,500","139,500","136,500","587.56K","2.58%"
"2019년 04월 26일","135,500","138,000","138,500","134,500","538.44K","-1.81%"
"2019년 04월 25일","138,000","138,500","139,000","136,500","550.76K","-0.36%"
"2019년 04월 24일","138,500","139,000","140,000","136,000","1.33M","1.84%"
"2019년 04월 23일","136,000","134,000","137,000","133,000","480.16K","1.49%"
"2019년 04월 22일","134,000","133,000","134,500","132,000","231.07K","0.00%"
"2019년 04월 19일","134,000","135,000","135,500","133,000","335.42K","0.00%"
"2019년 04월 18일","134,000","133,500","137,000","132,500","1.46M","2.29%"
"2019년 04월 17일","131,000","128,500","131,000","127,500","535.57K","1.95%"
"2019년 04월 16일","128,500","126,500","130,500","125,500","733.53K","2.39%"
"2019년 04월 15일","125,500","126,000","127,000","125,000","222.55K","-0.79%"
"2019년 04월 12일","126,500","127,000","128,000","125,500","286.48K","-1.17%"
"2019년 04월 11일","128,000","127,500","128,000","125,500","548.77K","0.39%"
"2019년 04월 10일","127,500","126,500","128,500","126,500","349.26K","0.39%"
"2019년 04월 09일","127,000","125,500","128,000","125,500","274.93K","-0.78%"
"2019년 04월 08일","128,000","126,500","128,500","125,500","455.08K","1.59%"
"2019년 04월 05일","126,000","124,500","126,500","124,000","468.52K","2.02%"
"2019년 04월 04일","123,500","123,000","125,000","122,500","464.56K","-0.40%"
"2019년 04월 03일","124,000","118,500","124,000","118,000","651.23K","4.20%"
"2019년 04월 02일","119,000","119,500","120,000","117,500","374.13K","-1.24%"
"2019년 04월 01일","120,500","120,000","121,000","119,000","264.65K","0.84%"
"2019년 03월 29일","119,500","120,000","122,000","119,000","432.84K","0.00%"
"2019년 03월 28일","119,500","118,500","120,000","118,000","303.40K","0.84%"
"2019년 03월 27일","118,500","118,500","119,500","118,000","236.18K","0.00%"
"2019년 03월 26일","118,500","120,000","121,000","118,500","462.91K","-1.25%"
"2019년 03월 25일","120,000","121,000","122,000","119,000","414.10K","-2.83%"
"2019년 03월 22일","123,500","124,000","125,500","121,500","485.68K","-0.80%"
"2019년 03월 21일","124,500","124,000","126,000","122,500","321.36K","0.40%"
"2019년 03월 20일","124,000","123,000","124,000","121,000","316.07K","0.00%"
"2019년 03월 19일","124,000","124,000","125,000","123,000","303.88K","0.00%"
"2019년 03월 18일","124,000","122,000","124,000","121,500","383.26K","2.48%"
"2019년 03월 15일","121,000","119,000","122,000","118,000","739.47K","1.68%"
"2019년 03월 14일","119,000","124,000","124,000","117,000","1.32M","-2.86%"
"2019년 03월 13일","122,500","126,000","126,000","120,500","797.48K","-2.39%"
"2019년 03월 12일","125,500","121,500","125,500","121,500","616.23K","3.72%"
"2019년 03월 11일","121,000","121,000","121,500","119,000","281.39K","0.83%"
"2019년 03월 08일","120,000","125,000","125,000","120,000","467.05K","-4.38%"
"2019년 03월 07일","125,500","126,500","129,000","123,000","791.37K","0.80%"
"2019년 03월 06일","124,500","122,500","126,500","121,500","599.12K","2.47%"
"2019년 03월 05일","121,500","121,500","122,000","119,500","428.58K","-0.41%"
"2019년 03월 04일","122,000","125,000","126,000","121,000","916.71K","-3.56%"
"2019년 02월 28일","126,500","127,500","129,000","126,000","945.59K","-1.94%"
"2019년 02월 27일","129,000","128,000","130,000","126,000","1.23M","5.31%"
"2019년 02월 26일","122,500","121,500","124,000","121,500","777.50K","1.24%"
"2019년 02월 25일","121,000","120,500","122,500","120,000","313.82K","0.00%"
"2019년 02월 22일","121,000","119,500","121,500","119,500","353.42K","0.83%"
"2019년 02월 21일","120,000","118,500","121,000","118,500","588.44K","0.84%"
"2019년 02월 20일","119,000","119,500","121,500","119,000","734.34K","-0.42%"
"2019년 02월 19일","119,500","119,500","120,500","119,000","469.06K","-0.83%"
"2019년 02월 18일","120,500","121,000","122,000","118,500","556.50K","-0.41%"
"2019년 02월 15일","121,000","121,000","121,500","120,000","445.95K","-0.41%"
"2019년 02월 14일","121,500","123,500","124,000","119,500","1.07M","-2.41%"
"2019년 02월 13일","124,500","128,500","128,500","124,000","619.40K","-3.11%"
"2019년 02월 12일","128,500","129,000","129,000","126,500","442.74K","0.78%"
"2019년 02월 11일","127,500","126,000","129,000","126,000","425.73K","1.59%"
"2019년 02월 08일","125,500","125,500","126,500","124,500","364.68K","-0.40%"
"2019년 02월 07일","126,000","128,500","129,000","125,500","528.10K","-2.70%"
"2019년 02월 01일","129,500","129,500","130,000","128,500","391.59K","0.00%"
"2019년 01월 31일","129,500","130,000","131,000","128,500","509.45K","0.00%"
"2019년 01월 30일","129,500","128,500","129,500","126,500","404.00K","1.17%"
"2019년 01월 29일","128,000","126,500","128,500","126,000","445.08K","1.19%"
"2019년 01월 28일","126,500","128,500","130,000","125,500","540.81K","-1.56%"
"2019년 01월 25일","128,500","127,500","130,000","127,500","534.89K","-1.15%"
"2019년 01월 24일","130,000","128,000","130,000","124,500","778.53K","0.78%"
"2019년 01월 23일","129,000","128,000","130,000","127,000","389.13K","1.18%"
"2019년 01월 22일","127,500","126,500","128,000","125,000","446.01K","0.39%"
"2019년 01월 21일","127,000","132,000","132,000","126,500","656.97K","-3.05%"
"2019년 01월 18일","131,000","129,500","131,500","129,500","533.89K","1.16%"
"2019년 01월 17일","129,500","128,500","130,000","127,500","513.40K","0.78%"
"2019년 01월 16일","128,500","127,000","129,000","126,000","395.53K","0.78%"
"2019년 01월 15일","127,500","121,000","128,000","120,500","787.78K","4.94%"
"2019년 01월 14일","121,500","122,500","124,000","121,000","297.40K","-1.22%"
"2019년 01월 11일","123,000","123,000","124,500","122,000","341.20K","0.00%"
"2019년 01월 10일","123,000","121,500","123,000","119,500","648.70K","0.00%"
"2019년 01월 09일","123,000","119,000","124,000","119,000","645.94K","2.93%"
"2019년 01월 08일","119,500","121,500","123,500","118,500","481.76K","-0.83%"
"2019년 01월 07일","120,500","121,000","121,500","119,500","383.03K","0.84%"
"2019년 01월 04일","119,500","116,000","123,000","116,000","1.33M","2.58%"
"2019년 01월 03일","116,500","113,000","118,500","113,000","608.44K","2.19%"
"2019년 01월 02일","114,000","117,500","118,000","113,500","563.96K","-3.80%"
"2018년 12월 28일","118,500","118,500","120,000","117,500","397.86K","0.00%"
"2018년 12월 27일","118,500","118,000","120,000","117,500","458.38K","-1.25%"
"2018년 12월 26일","120,000","121,500","122,000","118,500","547.57K","-2.44%"
"2018년 12월 24일","123,000","122,000","124,000","121,500","301.38K","0.41%"
"2018년 12월 21일","122,500","120,500","122,500","119,500","643.84K","0.82%"
"2018년 12월 20일","121,500","121,500","124,500","120,500","663.66K","-1.22%"
"2018년 12월 19일","123,000","118,500","123,500","118,500","840.74K","4.24%"
"2018년 12월 18일","118,000","117,500","120,000","116,000","888.29K","1.29%"
"2018년 12월 17일","116,500","115,000","118,500","112,500","602.22K","0.00%"
"2018년 12월 14일","116,500","119,000","120,000","115,000","523.49K","-1.69%"
"2018년 12월 13일","118,500","116,500","120,000","116,500","1.09M","0.00%"
"2018년 12월 12일","118,500","111,500","121,500","111,000","1.45M","6.28%"
"2018년 12월 11일","111,500","109,500","112,500","108,500","371.26K","0.90%"
"2018년 12월 10일","110,500","108,500","111,000","108,500","366.83K","-0.45%"
"2018년 12월 07일","111,000","110,000","112,000","109,500","553.82K","0.45%"
"2018년 12월 06일","110,500","107,500","112,500","106,000","895.85K","2.79%"
"2018년 12월 05일","107,500","106,000","108,500","106,000","518.29K","0.00%"
"2018년 12월 04일","107,500","108,500","108,500","105,500","592.20K","-0.92%"
"2018년 12월 03일","108,500","108,500","109,000","106,500","626.05K","1.40%"
"2018년 11월 30일","107,000","103,000","108,000","102,500","2.66M","7.00%"
"2018년 11월 29일","100,000","102,000","103,000","99,100","779.68K","-0.99%"
"2018년 11월 28일","101,000","100,500","101,500","99,800","559.06K","0.00%"
"2018년 11월 27일","101,000","95,900","101,500","95,800","1.42M","6.20%"
"2018년 11월 26일","95,100","93,600","95,800","93,500","661.30K","2.04%"
"2018년 11월 25일","93,200","93,200","93,200","93,200","-","-0.53%"
"2018년 11월 23일","93,700","92,800","94,000","92,600","557.06K","0.97%"
"2018년 11월 22일","92,800","98,000","98,000","92,500","1.52M","-5.11%"
"2018년 11월 21일","97,800","96,500","97,900","95,800","823.66K","0.31%"
"2018년 11월 20일","97,500","101,000","101,000","97,100","1.29M","-3.94%"
"2018년 11월 19일","101,500","103,000","103,500","101,000","552.58K","-1.46%"
"2018년 11월 18일","103,000","103,000","103,000","103,000","-","0.00%"
"2018년 11월 16일","103,000","104,000","104,500","102,000","359.33K","0.00%"
"2018년 11월 15일","103,000","101,000","103,500","100,500","446.86K","1.48%"
"2018년 11월 14일","101,500","103,500","104,500","100,500","635.82K","-0.98%"
"2018년 11월 13일","102,500","99,900","102,500","99,600","396.51K","0.49%"
"2018년 11월 12일","102,000","105,000","105,500","100,500","777.66K","-2.39%"
"2018년 11월 11일","104,500","104,500","104,500","104,500","-","-0.48%"
"2018년 11월 09일","105,000","106,000","110,000","104,500","666.54K","-0.47%"
"2018년 11월 08일","105,500","109,000","109,000","105,500","587.17K","-1.86%"
"2018년 11월 07일","107,500","106,500","108,000","105,500","617.43K","0.00%"
"2018년 11월 06일","107,500","105,000","108,500","104,500","774.86K","3.37%"
"2018년 11월 05일","104,000","107,000","107,500","103,500","879.21K","-4.59%"
"2018년 11월 04일","109,000","109,000","109,000","109,000","-","-0.91%"
"2018년 11월 02일","110,000","107,000","110,500","106,500","584.65K","1.38%"
"2018년 11월 01일","108,500","106,500","109,000","104,500","486.71K","1.88%"
"2018년 10월 31일","106,500","106,500","107,000","103,500","693.04K","-0.93%"
"2018년 10월 30일","107,500","106,500","109,500","106,000","428.84K","1.42%"
"2018년 10월 29일","106,000","106,000","108,500","104,000","724.58K","-1.85%"
"2018년 10월 28일","108,000","108,000","108,000","108,000","-","0.00%"
"2018년 10월 26일","108,000","110,000","113,000","107,500","857.97K","-1.82%"
"2018년 10월 25일","110,000","116,000","116,000","102,500","1.56M","-5.98%"
"2018년 10월 24일","117,000","117,500","118,500","116,000","476.07K","0.43%"
"2018년 10월 23일","116,500","117,000","118,000","114,000","574.69K","-1.27%"
"2018년 10월 22일","118,000","115,000","118,000","114,500","377.58K","2.16%"
"2018년 10월 19일","115,500","114,500","117,500","114,000","486.81K","-0.43%"
"2018년 10월 18일","116,000","118,000","118,500","114,000","707.97K","-2.11%"
"2018년 10월 17일","118,500","117,500","119,500","116,500","384.59K","1.72%"
"2018년 10월 16일","116,500","114,000","117,500","113,500","502.63K","2.64%"
"2018년 10월 15일","113,500","116,500","117,000","111,500","697.25K","-1.73%"
"2018년 10월 12일","115,500","115,500","118,000","114,500","670.86K","-0.43%"
"2018년 10월 11일","116,000","118,500","120,500","116,000","696.27K","-3.33%"
"2018년 10월 10일","120,000","122,500","123,000","119,500","446.88K","-1.64%"
"2018년 10월 09일","122,000","122,000","122,000","122,000","-","0.00%"
"2018년 10월 08일","122,000","123,500","124,000","121,500","386.38K","-2.01%"
"2018년 10월 07일","124,500","124,500","124,500","124,500","-","0.00%"
"2018년 10월 05일","124,500","126,000","126,000","123,000","283.95K","0.00%"
"2018년 10월 04일","124,500","128,500","129,000","122,500","670.40K","-3.11%"
"2018년 10월 03일","128,500","128,500","128,500","128,500","-","0.00%"
"2018년 10월 02일","128,500","128,500","129,500","128,000","196.38K","-0.39%"
"2018년 10월 01일","129,000","130,000","130,000","128,500","232.57K","-0.39%"
"2018년 09월 30일","129,500","129,500","129,500","129,500","-","0.00%"
"2018년 09월 28일","129,500","130,000","130,500","128,000","283.31K","-0.77%"
"2018년 09월 27일","130,500","130,000","130,500","128,500","465.06K","1.16%"
"2018년 09월 26일","129,000","129,000","129,000","129,000","-","0.00%"
"2018년 09월 21일","129,000","131,000","131,000","127,500","400.17K","0.00%"
"2018년 09월 20일","129,000","126,500","130,000","126,000","335.36K","1.98%"
"2018년 09월 19일","126,500","128,500","129,000","125,500","347.21K","-1.17%"
"2018년 09월 18일","128,000","128,500","130,000","128,000","341.64K","-0.39%"
"2018년 09월 17일","128,500","129,000","129,500","128,000","219.97K","-0.77%"
"2018년 09월 16일","129,500","129,500","129,500","129,500","-","0.00%"
"2018년 09월 14일","129,500","129,500","131,000","129,000","259.87K","0.78%"
"2018년 09월 13일","128,500","130,500","130,500","128,000","331.00K","-0.77%"
"2018년 09월 12일","129,500","128,500","131,000","128,000","340.38K","1.17%"
"2018년 09월 11일","128,000","130,000","130,500","128,000","371.17K","-2.29%"
"2018년 09월 10일","131,000","131,500","133,500","130,000","299.48K","-1.50%"
"2018년 09월 09일","133,000","133,000","133,000","133,000","-","0.00%"
"2018년 09월 07일","133,000","136,000","137,000","131,500","690.74K","-0.75%"
"2018년 09월 06일","134,000","130,000","136,000","130,000","922.64K","3.88%"
"2018년 09월 05일","129,000","126,500","131,000","126,500","857.99K","1.98%"
"2018년 09월 04일","126,500","125,500","127,000","124,500","296.67K","1.20%"
"2018년 09월 03일","125,000","124,500","126,000","123,500","262.22K","0.00%"
"2018년 09월 02일","125,000","125,000","125,000","125,000","-","0.00%"
"2018년 08월 31일","125,000","124,000","126,000","123,000","501.19K","1.21%"
"2018년 08월 30일","123,500","124,000","125,000","123,000","338.96K","-0.40%"
"2018년 08월 29일","124,000","125,000","125,000","123,500","224.69K","-0.80%"
"2018년 08월 28일","125,000","125,000","127,000","124,000","373.94K","0.81%"
"2018년 08월 27일","124,000","125,000","125,500","123,500","226.51K","-0.40%"
"2018년 08월 26일","124,500","124,500","124,500","124,500","-","0.00%"
"2018년 08월 24일","124,500","123,500","124,500","123,000","231.93K","0.00%"
"2018년 08월 23일","124,500","125,500","126,000","123,000","228.00K","-1.19%"
