"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2019년 12월 31일","2.5839","2.6265","2.6489","2.5670","167.46M","-1.61%"
"2019년 12월 30일","2.6262","2.6856","2.7194","2.6025","179.69M","-2.20%"
"2019년 12월 29일","2.6853","2.6268","2.7139","2.6172","179.63M","2.24%"
"2019년 12월 28일","2.6266","2.5697","2.6671","2.5669","215.86M","2.21%"
"2019년 12월 27일","2.5699","2.5177","2.5892","2.5087","211.94M","2.07%"
"2019년 12월 26일","2.5177","2.4799","2.6320","2.4646","231.64M","1.52%"
"2019년 12월 25일","2.4799","2.5418","2.5473","2.4562","198.30M","-2.44%"
"2019년 12월 24일","2.5420","2.5138","2.5692","2.4795","259.48M","1.10%"
"2019년 12월 23일","2.5142","2.5340","2.5989","2.4977","277.47M","-0.75%"
"2019년 12월 22일","2.5332","2.4427","2.5475","2.4355","209.25M","3.72%"
"2019년 12월 21일","2.4424","2.4874","2.4876","2.4296","131.95M","-1.81%"
"2019년 12월 20일","2.4874","2.4500","2.5418","2.4205","186.28M","1.53%"
"2019년 12월 19일","2.4500","2.4579","2.4971","2.3998","256.43M","-0.32%"
"2019년 12월 18일","2.4580","2.1947","2.5047","2.1622","381.65M","12.00%"
"2019년 12월 17일","2.1946","2.3703","2.3708","2.1540","392.17M","-7.42%"
"2019년 12월 16일","2.3704","2.5629","2.5662","2.2926","299.84M","-7.51%"
"2019년 12월 15일","2.5630","2.5654","2.5908","2.5394","136.05M","-0.09%"
"2019년 12월 14일","2.5652","2.6248","2.6295","2.5495","151.87M","-2.27%"
"2019년 12월 13일","2.6248","2.5827","2.6410","2.5737","154.75M","1.63%"
"2019년 12월 12일","2.5827","2.5767","2.6144","2.5127","205.30M","0.23%"
"2019년 12월 11일","2.5767","2.6033","2.6207","2.5489","142.51M","-1.03%"
"2019년 12월 10일","2.6034","2.6567","2.6640","2.5761","169.70M","-2.00%"
"2019년 12월 09일","2.6567","2.7399","2.7484","2.6156","166.41M","-3.04%"
"2019년 12월 08일","2.7398","2.7196","2.7661","2.6912","118.00M","0.74%"
"2019년 12월 07일","2.7196","2.7256","2.7495","2.7067","123.02M","-0.22%"
"2019년 12월 06일","2.7256","2.6823","2.7409","2.6619","164.47M","1.61%"
"2019년 12월 05일","2.6824","2.6278","2.7027","2.6199","176.42M","2.06%"
"2019년 12월 04일","2.6284","2.6941","2.7527","2.5680","292.44M","-2.44%"
"2019년 12월 03일","2.6941","2.6748","2.7381","2.6486","170.20M","0.72%"
"2019년 12월 02일","2.6748","2.7742","2.7919","2.6506","197.22M","-3.58%"
"2019년 12월 01일","2.7742","2.7478","2.8483","2.6597","214.01M","0.96%"
"2019년 11월 30일","2.7478","2.7922","2.8148","2.7199","159.90M","-1.59%"
"2019년 11월 29일","2.7922","2.6253","2.8244","2.6209","234.06M","6.36%"
"2019년 11월 28일","2.6253","2.6766","2.6931","2.5966","168.67M","-1.92%"
"2019년 11월 27일","2.6767","2.6111","2.7391","2.4894","297.64M","2.51%"
"2019년 11월 26일","2.6112","2.5177","2.6318","2.5164","250.96M","3.70%"
"2019년 11월 25일","2.5179","2.4125","2.6122","2.3326","381.83M","4.36%"
"2019년 11월 24일","2.4127","2.6759","2.6972","2.3686","293.61M","-9.84%"
"2019년 11월 23일","2.6759","2.6249","2.7146","2.5739","217.09M","1.94%"
"2019년 11월 22일","2.6249","2.8188","2.8450","2.4600","464.65M","-6.88%"
"2019년 11월 21일","2.8188","3.0800","3.1187","2.7576","288.19M","-8.51%"
"2019년 11월 20일","3.0810","3.1203","3.1501","3.0481","174.67M","-1.25%"
"2019년 11월 19일","3.1201","3.1829","3.1954","3.0281","218.06M","-1.98%"
"2019년 11월 18일","3.1832","3.3935","3.4003","3.0295","210.15M","-6.19%"
"2019년 11월 17일","3.3934","3.3736","3.4368","3.3196","127.17M","0.58%"
"2019년 11월 16일","3.3738","3.3312","3.3998","3.3170","115.10M","1.28%"
"2019년 11월 15일","3.3312","3.3958","3.4904","3.2832","188.68M","-1.91%"
"2019년 11월 14일","3.3959","3.4690","3.4798","3.3509","150.59M","-2.11%"
"2019년 11월 13일","3.4690","3.4803","3.4966","3.4189","182.37M","-0.32%"
"2019년 11월 12일","3.4801","3.4380","3.5216","3.4015","229.94M","1.25%"
"2019년 11월 11일","3.4371","3.5802","3.5945","3.4126","187.11M","-4.00%"
"2019년 11월 10일","3.5801","3.4894","3.6366","3.4512","196.43M","2.60%"
"2019년 11월 09일","3.4893","3.4111","3.4986","3.4057","185.61M","2.29%"
"2019년 11월 08일","3.4111","3.4676","3.5462","3.3540","253.62M","-1.63%"
"2019년 11월 07일","3.4675","3.6037","3.6311","3.4303","209.24M","-3.77%"
"2019년 11월 06일","3.6033","3.6166","3.6718","3.5567","204.68M","-0.35%"
"2019년 11월 05일","3.6160","3.4401","3.6820","3.4143","274.27M","5.11%"
"2019년 11월 04일","3.4401","3.2700","3.4890","3.2382","264.14M","5.20%"
"2019년 11월 03일","3.2700","3.3202","3.3402","3.1980","166.63M","-1.51%"
"2019년 11월 02일","3.3202","3.3428","3.3780","3.2952","182.31M","-0.68%"
"2019년 11월 01일","3.3428","3.2506","3.3815","3.2020","235.50M","2.83%"
"2019년 10월 31일","3.2508","3.2677","3.3171","3.1691","243.38M","-0.52%"
"2019년 10월 30일","3.2677","3.4016","3.4194","3.1937","269.23M","-3.94%"
"2019년 10월 29일","3.4016","3.2810","3.4543","3.2775","254.79M","3.68%"
"2019년 10월 28일","3.2809","3.3273","3.5365","3.2532","301.58M","-1.39%"
"2019년 10월 27일","3.3273","3.1331","3.4731","3.0694","326.70M","6.20%"
"2019년 10월 26일","3.1331","3.1776","3.4742","2.7698","460.90M","-1.40%"
"2019년 10월 25일","3.1776","2.7225","3.3106","2.7181","402.03M","16.73%"
"2019년 10월 24일","2.7222","2.7161","2.7782","2.6552","204.25M","0.18%"
"2019년 10월 23일","2.7174","2.8930","2.9077","2.5439","328.87M","-6.07%"
"2019년 10월 22일","2.8931","2.9206","3.0173","2.8685","204.33M","-0.96%"
"2019년 10월 21일","2.9210","2.9211","2.9646","2.8749","143.59M","0.00%"
"2019년 10월 20일","2.9209","2.8674","2.9340","2.8261","137.45M","1.92%"
"2019년 10월 19일","2.8660","2.8774","2.9177","2.8391","141.44M","-0.40%"
"2019년 10월 18일","2.8776","2.9460","2.9511","2.7348","177.69M","-2.32%"
"2019년 10월 17일","2.9460","2.9255","2.9603","2.8835","138.78M","0.70%"
"2019년 10월 16일","2.9255","2.9615","2.9845","2.8575","174.39M","-1.22%"
"2019년 10월 15일","2.9616","3.1619","3.1688","2.8569","179.87M","-6.33%"
"2019년 10월 14일","3.1619","3.1026","3.1874","3.0950","156.27M","1.91%"
"2019년 10월 13일","3.1025","3.0659","3.1317","3.0479","153.96M","1.19%"
"2019년 10월 12일","3.0660","3.0584","3.1388","3.0426","127.86M","0.25%"
"2019년 10월 11일","3.0584","3.1062","3.1827","3.0375","145.58M","-1.54%"
"2019년 10월 10일","3.1062","3.2360","3.2442","3.0442","148.53M","-4.01%"
"2019년 10월 09일","3.2360","3.1588","3.3010","3.1160","178.45M","2.43%"
"2019년 10월 08일","3.1592","3.1799","3.2430","3.1142","142.73M","-0.66%"
"2019년 10월 07일","3.1802","2.9076","3.2433","2.8956","194.62M","9.37%"
"2019년 10월 06일","2.9077","2.9863","2.9949","2.8517","124.37M","-2.63%"
"2019년 10월 05일","2.9863","3.0017","3.0316","2.9245","121.06M","-0.50%"
"2019년 10월 04일","3.0013","2.9255","3.0789","2.8763","127.53M","2.59%"
"2019년 10월 03일","2.9256","3.0013","3.0120","2.8225","134.19M","-2.52%"
"2019년 10월 02일","3.0014","2.9382","3.0343","2.8873","148.48M","2.16%"
"2019년 10월 01일","2.9380","2.9604","3.0952","2.8706","216.34M","-0.75%"
"2019년 09월 30일","2.9602","2.7776","3.0184","2.7196","216.25M","6.58%"
"2019년 09월 29일","2.7775","2.8392","2.8481","2.6857","133.60M","-2.19%"
"2019년 09월 28일","2.8397","2.8373","2.8711","2.7820","119.44M","0.09%"
"2019년 09월 27일","2.8373","2.7931","2.8887","2.7093","177.68M","1.59%"
"2019년 09월 26일","2.7930","2.8781","2.8821","2.6147","237.75M","-2.96%"
"2019년 09월 25일","2.8783","2.8367","3.2165","2.6211","295.13M","1.47%"
"2019년 09월 24일","2.8367","3.6910","3.7197","2.7500","1.04K","-23.13%"
"2019년 09월 23일","3.6901","3.8104","3.8595","3.6667","156.64M","-3.16%"
"2019년 09월 22일","3.8105","3.9998","4.0054","3.7426","143.60M","-4.73%"
"2019년 09월 21일","3.9999","4.0105","4.0681","3.9694","132.80M","-0.26%"
"2019년 09월 20일","4.0103","3.9584","4.0325","3.8398","135.43M","1.31%"
"2019년 09월 19일","3.9586","4.0776","4.0842","3.8133","200.72M","-2.94%"
"2019년 09월 18일","4.0785","4.0630","4.1640","4.0500","161.47M","0.37%"
"2019년 09월 17일","4.0633","4.0820","4.2228","4.0206","169.97M","-0.50%"
"2019년 09월 16일","4.0836","4.0726","4.1459","3.9489","178.97M","0.28%"
"2019년 09월 15일","4.0722","4.0204","4.1417","4.0036","158.45M","1.29%"
"2019년 09월 14일","4.0204","3.7220","4.0969","3.6925","186.36M","8.02%"
"2019년 09월 13일","3.7220","3.7406","3.7476","3.6756","140.30M","-0.49%"
"2019년 09월 12일","3.7402","3.7534","3.7705","3.6723","129.25M","-0.37%"
"2019년 09월 11일","3.7540","3.7750","3.8056","3.6502","195.33M","-0.56%"
"2019년 09월 10일","3.7751","3.8753","3.9154","3.6638","169.86M","-2.59%"
"2019년 09월 09일","3.8753","3.7841","3.9465","3.6215","234.58M","2.38%"
"2019년 09월 08일","3.7851","3.5601","3.7918","3.5264","201.27M","6.32%"
"2019년 09월 07일","3.5600","3.2144","3.6587","3.1980","232.45M","10.76%"
"2019년 09월 06일","3.2142","3.2672","3.3453","3.1273","191.68M","-1.63%"
"2019년 09월 05일","3.2674","3.3040","3.3273","3.2024","127.10M","-1.11%"
"2019년 09월 04일","3.3042","3.3495","3.3593","3.2863","118.46M","-1.36%"
"2019년 09월 03일","3.3496","3.3190","3.4554","3.3109","164.53M","0.92%"
"2019년 09월 02일","3.3191","3.2567","3.3720","3.2205","130.14M","1.90%"
"2019년 09월 01일","3.2572","3.3214","3.3387","3.1064","121.82M","-1.94%"
"2019년 08월 31일","3.3215","3.2142","3.4025","3.1881","108.39M","3.32%"
"2019년 08월 30일","3.2147","3.1945","3.2832","3.1639","117.51M","0.66%"
"2019년 08월 29일","3.1936","3.2545","3.2620","3.0622","163.86M","-1.88%"
"2019년 08월 28일","3.2549","3.5494","3.5550","3.1248","176.97M","-8.29%"
"2019년 08월 27일","3.5492","3.5841","3.5905","3.4911","94.03M","-0.96%"
"2019년 08월 26일","3.5838","3.5502","3.6893","3.5423","120.93M","0.94%"
"2019년 08월 25일","3.5503","3.6602","3.6875","3.4731","119.81M","-3.00%"
"2019년 08월 24일","3.6600","3.6720","3.6818","3.5553","109.48M","-0.33%"
"2019년 08월 23일","3.6719","3.6356","3.7605","3.6012","122.04M","0.99%"
"2019년 08월 22일","3.6359","3.5123","3.7067","3.4552","132.34M","3.53%"
"2019년 08월 21일","3.5121","3.6725","3.6816","3.3923","155.33M","-4.35%"
"2019년 08월 20일","3.6717","3.7190","3.7230","3.6010","136.98M","-1.27%"
"2019년 08월 19일","3.7189","3.6909","3.7788","3.6482","128.22M","0.77%"
"2019년 08월 18일","3.6904","3.5598","3.7601","3.5136","128.35M","3.70%"
"2019년 08월 17일","3.5588","3.5797","3.6105","3.4995","94.25M","-0.58%"
"2019년 08월 16일","3.5794","3.6233","3.6446","3.4892","143.16M","-1.23%"
"2019년 08월 15일","3.6241","3.6716","3.7184","3.3464","227.86M","-1.29%"
"2019년 08월 14일","3.6714","4.0797","4.1287","3.5882","207.03M","-9.98%"
"2019년 08월 13일","4.0784","4.1303","4.1404","3.9888","144.07M","-1.25%"
"2019년 08월 12일","4.1301","4.2040","4.2047","4.0908","91.46M","-1.79%"
"2019년 08월 11일","4.2054","4.0643","4.2447","4.0627","118.49M","3.47%"
"2019년 08월 10일","4.0643","3.9041","4.1356","3.8754","134.31M","4.10%"
"2019년 08월 09일","3.9041","4.1694","4.1779","3.8189","133.39M","-6.37%"
"2019년 08월 08일","4.1699","4.2245","4.2336","4.1027","95.14M","-1.30%"
"2019년 08월 07일","4.2249","4.1899","4.2790","4.1471","108.04M","0.82%"
"2019년 08월 06일","4.1904","4.4581","4.4963","4.0649","135.97M","-6.01%"
"2019년 08월 05일","4.4581","4.2168","4.5665","4.2168","142.90M","5.72%"
"2019년 08월 04일","4.2168","4.2886","4.3085","4.1776","86.58M","-1.68%"
"2019년 08월 03일","4.2888","4.1805","4.3446","4.1708","106.26M","2.57%"
"2019년 08월 02일","4.1811","4.3003","4.3411","4.0524","125.50M","-2.77%"
"2019년 08월 01일","4.3003","4.4183","4.4377","4.2280","107.64M","-2.67%"
"2019년 07월 31일","4.4181","4.1979","4.4355","4.1896","115.92M","5.25%"
"2019년 07월 30일","4.1979","4.2140","4.2817","4.1465","150.53M","-0.38%"
"2019년 07월 29일","4.2140","4.2674","4.3821","4.1149","125.51M","-1.25%"
"2019년 07월 28일","4.2675","4.2772","4.3307","3.9097","125.87M","-0.24%"
"2019년 07월 27일","4.2777","4.6140","4.7453","4.1960","167.25M","-7.29%"
"2019년 07월 26일","4.6139","4.5651","4.6981","4.4199","130.29M","1.06%"
"2019년 07월 25일","4.5657","4.5788","4.6978","4.4577","166.70M","-0.29%"
"2019년 07월 24일","4.5788","4.1546","4.6417","4.0153","248.46M","10.20%"
"2019년 07월 23일","4.1548","4.1259","4.2733","3.9663","170.13M","0.70%"
"2019년 07월 22일","4.1261","4.3280","4.4070","3.9757","167.08M","-4.66%"
"2019년 07월 21일","4.3276","4.3053","4.3448","4.1647","148.32M","0.52%"
"2019년 07월 20일","4.3054","4.0362","4.4560","4.0041","163.67M","6.67%"
"2019년 07월 19일","4.0362","4.1002","4.1488","3.8220","157.44M","-1.56%"
"2019년 07월 18일","4.1000","3.8319","4.2280","3.7470","220.79M","7.01%"
"2019년 07월 17일","3.8316","3.6575","4.1105","3.5272","286.07M","4.77%"
"2019년 07월 16일","3.6571","4.2927","4.3554","3.3594","287.82M","-14.80%"
"2019년 07월 15일","4.2922","4.1098","4.4165","3.9764","221.21M","4.39%"
"2019년 07월 14일","4.1115","4.7535","4.7687","4.0566","212.64M","-13.51%"
"2019년 07월 13일","4.7540","4.7869","4.8216","4.5775","151.79M","-0.68%"
"2019년 07월 12일","4.7864","4.6841","4.8610","4.5980","144.04M","2.19%"
"2019년 07월 11일","4.6840","5.2687","5.2687","4.3859","245.82M","-11.10%"
"2019년 07월 10일","5.2689","5.8858","5.9128","5.0460","201.73M","-10.47%"
"2019년 07월 09일","5.8853","5.9424","6.0163","5.8355","99.55M","-0.97%"
"2019년 07월 08일","5.9431","5.9293","5.9762","5.8247","97.51M","0.21%"
"2019년 07월 07일","5.9308","5.7680","6.0207","5.7515","93.61M","2.81%"
"2019년 07월 06일","5.7687","5.7411","5.9589","5.7053","99.91M","0.49%"
"2019년 07월 05일","5.7408","5.7198","5.8666","5.6853","96.66M","0.36%"
"2019년 07월 04일","5.7204","6.0375","6.0464","5.6775","113.22M","-5.25%"
"2019년 07월 03일","6.0376","5.8922","6.0908","5.8204","127.48M","2.47%"
"2019년 07월 02일","5.8923","6.0522","6.1324","5.5872","161.32M","-2.63%"
"2019년 07월 01일","6.0516","5.7821","6.0683","5.5644","161.98M","4.66%"
"2019년 06월 30일","5.7822","6.3440","6.3927","5.7081","143.27M","-8.85%"
"2019년 06월 29일","6.3437","6.2030","6.3890","5.9989","130.27M","2.26%"
"2019년 06월 28일","6.2035","5.9678","6.2738","5.7664","188.79M","3.98%"
"2019년 06월 27일","5.9662","6.8108","6.8450","5.6490","274.04M","-12.41%"
"2019년 06월 26일","6.8113","7.1737","9.8900","6.1320","247.82M","-5.05%"
"2019년 06월 25일","7.1734","7.2486","7.2984","6.9810","126.63M","-1.01%"
"2019년 06월 24일","7.2464","7.2713","7.2722","7.0601","99.57M","-0.34%"
"2019년 06월 23일","7.2712","7.5041","7.6403","7.1895","131.84M","-3.10%"
"2019년 06월 22일","7.5040","7.0420","7.5882","7.0036","187.83M","6.55%"
"2019년 06월 21일","7.0426","6.8319","7.1159","6.8318","131.64M","3.08%"
"2019년 06월 20일","6.8319","6.8550","6.8888","6.6865","97.33M","-0.34%"
"2019년 06월 19일","6.8551","6.7837","6.9605","6.7530","84.85M","1.05%"
"2019년 06월 18일","6.7839","7.1250","7.1425","6.6536","110.40M","-4.77%"
"2019년 06월 17일","7.1240","6.9746","7.2099","6.9525","112.89M","2.14%"
"2019년 06월 16일","6.9745","6.8876","7.1833","6.7875","144.40M","1.26%"
"2019년 06월 15일","6.8875","6.5393","6.9325","6.5174","116.39M","5.33%"
"2019년 06월 14일","6.5390","6.4581","6.5454","6.3484","97.29M","1.25%"
"2019년 06월 13일","6.4581","6.4248","6.5961","6.3783","118.40M","0.51%"
"2019년 06월 12일","6.4252","6.3135","6.4412","6.2178","106.74M","1.77%"
"2019년 06월 11일","6.3134","6.4376","6.4716","6.1462","109.20M","-1.94%"
"2019년 06월 10일","6.4381","6.1448","6.4785","6.0489","128.83M","4.73%"
"2019년 06월 09일","6.1472","6.3433","6.4559","5.9848","117.03M","-3.10%"
"2019년 06월 08일","6.3436","6.6278","6.6782","6.2059","112.67M","-4.29%"
"2019년 06월 07일","6.6278","6.3570","6.7759","6.2952","133.59M","4.26%"
"2019년 06월 06일","6.3569","6.4161","6.4526","5.9541","137.00M","-0.92%"
"2019년 06월 05일","6.4160","6.2931","6.5127","6.1499","168.59M","1.95%"
"2019년 06월 04일","6.2932","6.7020","6.8790","6.0582","230.73M","-6.10%"
"2019년 06월 03일","6.7020","7.7252","7.7279","6.6109","214.70M","-13.25%"
"2019년 06월 02일","7.7257","7.7251","7.9759","7.4739","170.75M","-0.00%"
"2019년 06월 01일","7.7260","8.5613","8.6201","7.5464","237.19M","-9.78%"
"2019년 05월 31일","8.5631","7.3168","8.6511","7.2030","227.01M","17.02%"
"2019년 05월 30일","7.3174","7.9636","8.4708","6.9924","250.85M","-8.10%"
"2019년 05월 29일","7.9627","8.0791","8.2118","7.5401","166.97M","-1.44%"
"2019년 05월 28일","8.0791","7.9912","8.1888","7.5535","183.76M","1.13%"
"2019년 05월 27일","7.9887","6.8618","8.2036","6.8018","231.46M","16.40%"
"2019년 05월 26일","6.8629","6.3618","6.9345","6.2097","126.11M","7.90%"
"2019년 05월 25일","6.3605","6.4063","6.5353","6.2648","94.47M","-0.71%"
"2019년 05월 24일","6.4063","6.0141","6.5764","5.9659","137.97M","6.52%"
"2019년 05월 23일","6.0141","5.9323","6.0815","5.7333","106.22M","1.40%"
"2019년 05월 22일","5.9310","6.2602","6.3352","5.8358","118.47M","-5.27%"
"2019년 05월 21일","6.2608","6.2143","6.3509","6.0833","96.11M","0.75%"
"2019년 05월 20일","6.2145","6.4611","6.4611","5.9907","129.58M","-3.82%"
"2019년 05월 19일","6.4613","5.8866","6.5599","5.8778","154.70M","9.74%"
"2019년 05월 18일","5.8879","6.0310","6.0759","5.8227","113.47M","-2.36%"
"2019년 05월 17일","6.0302","6.4946","6.5684","5.7274","242.10M","-7.15%"
"2019년 05월 16일","6.4944","6.4635","6.8882","6.2620","244.76M","0.48%"
"2019년 05월 15일","6.4632","6.0393","6.5378","5.9770","191.43M","7.03%"
"2019년 05월 14일","6.0389","5.5309","6.2045","5.5155","209.54M","9.19%"
"2019년 05월 13일","5.5306","5.3340","5.7375","5.3000","136.51M","3.68%"
"2019년 05월 12일","5.3343","5.5096","5.7460","5.2058","197.27M","-3.19%"
"2019년 05월 11일","5.5101","4.8139","5.7883","4.8139","249.36M","14.47%"
"2019년 05월 10일","4.8137","4.8525","4.9411","4.5973","132.09M","-0.80%"
"2019년 05월 09일","4.8522","4.9022","4.9936","4.7885","92.39M","-1.02%"
"2019년 05월 08일","4.9022","4.8516","4.9362","4.7687","93.75M","1.03%"
"2019년 05월 07일","4.8521","4.8953","5.0488","4.8137","131.25M","-0.88%"
"2019년 05월 06일","4.8951","4.8814","4.9898","4.6511","132.41M","0.28%"
"2019년 05월 05일","4.8814","4.9494","5.0119","4.8347","94.26M","-1.37%"
"2019년 05월 04일","4.9494","5.0853","5.1914","4.7863","142.43M","-2.69%"
"2019년 05월 03일","5.0862","4.7857","5.1438","4.7600","142.94M","6.28%"
"2019년 05월 02일","4.7858","4.7640","4.8137","4.6478","105.14M","0.46%"
"2019년 05월 01일","4.7640","4.8179","4.8519","4.6691","91.21M","-1.11%"
"2019년 04월 30일","4.8177","4.5179","4.8349","4.5179","116.64M","6.69%"
"2019년 04월 29일","4.5158","4.7480","4.7591","4.4620","115.26M","-4.82%"
"2019년 04월 28일","4.7447","4.7394","4.7945","4.6471","79.86M","0.13%"
"2019년 04월 27일","4.7385","4.7941","4.8322","4.7015","79.75M","-1.16%"
"2019년 04월 26일","4.7941","4.6091","4.9548","4.5311","147.82M","4.01%"
"2019년 04월 25일","4.6094","4.7823","4.8465","4.5512","141.70M","-3.62%"
"2019년 04월 24일","4.7826","5.1084","5.1421","4.5646","203.64M","-6.40%"
"2019년 04월 23일","5.1095","5.2205","5.3629","5.0875","117.41M","-2.13%"
"2019년 04월 22일","5.2205","5.1985","5.2780","5.0916","110.17M","0.42%"
"2019년 04월 21일","5.1985","5.4286","5.4445","4.9665","144.97M","-4.24%"
"2019년 04월 20일","5.4287","5.4557","5.4897","5.3748","81.45M","-0.50%"
"2019년 04월 19일","5.4557","5.4677","5.4749","5.3542","88.55M","-0.22%"
"2019년 04월 18일","5.4676","5.4181","5.5419","5.4157","104.12M","0.91%"
"2019년 04월 17일","5.4181","5.4921","5.5463","5.3621","64.45M","-1.35%"
"2019년 04월 16일","5.4921","5.3352","5.5096","5.2862","80.01M","2.94%"
"2019년 04월 15일","5.3352","5.5446","5.6027","5.2359","111.04M","-3.78%"
"2019년 04월 14일","5.5448","5.2877","5.5568","5.2197","84.15M","4.86%"
"2019년 04월 13일","5.2876","5.3353","5.3952","5.1934","74.77M","-0.89%"
"2019년 04월 12일","5.3352","5.2815","5.4285","5.0481","119.94M","1.03%"
"2019년 04월 11일","5.2808","5.8373","5.8441","5.0884","215.42M","-9.53%"
"2019년 04월 10일","5.8374","5.5205","5.9673","5.5088","186.39M","5.75%"
"2019년 04월 09일","5.5198","5.5046","5.6087","5.2851","117.82M","0.27%"
"2019년 04월 08일","5.5048","5.4221","5.6394","5.2110","166.83M","1.52%"
"2019년 04월 07일","5.4221","5.3305","5.4850","5.2649","115.06M","1.72%"
"2019년 04월 06일","5.3305","5.3121","5.6673","5.0835","138.36M","0.34%"
"2019년 04월 05일","5.3124","5.0645","5.3646","5.0645","119.51M","4.90%"
"2019년 04월 04일","5.0645","5.2145","5.3239","4.8518","182.49M","-2.88%"
"2019년 04월 03일","5.2144","5.0222","5.9045","4.8436","386.52M","3.83%"
"2019년 04월 02일","5.0222","4.2053","5.0772","4.1617","311.25M","19.42%"
"2019년 04월 01일","4.2055","4.2118","4.2320","4.1535","110.32M","0.33%"
"2019년 03월 31일","4.1916","4.1536","4.2480","4.0829","99.00M","0.92%"
"2019년 03월 30일","4.1536","4.3046","4.3244","4.0114","126.27M","-3.51%"
"2019년 03월 29일","4.3046","4.2422","4.3944","4.2127","134.89M","1.47%"
"2019년 03월 28일","4.2422","4.2616","4.3167","4.1775","138.94M","-0.46%"
"2019년 03월 27일","4.2620","3.7417","4.3329","3.7168","270.55M","13.91%"
"2019년 03월 26일","3.7414","3.6502","3.7523","3.5992","108.11M","2.50%"
"2019년 03월 25일","3.6501","3.6314","3.6695","3.5762","121.50M","0.52%"
"2019년 03월 24일","3.6313","3.6665","3.6666","3.5927","83.95M","-0.95%"
"2019년 03월 23일","3.6662","3.6174","3.7051","3.6005","92.58M","1.38%"
"2019년 03월 22일","3.6162","3.6220","3.6459","3.5708","86.54M","-0.16%"
"2019년 03월 21일","3.6222","3.7118","3.7203","3.5382","117.45M","-2.41%"
"2019년 03월 20일","3.7118","3.7283","3.7348","3.5448","113.48M","-0.44%"
"2019년 03월 19일","3.7283","3.7076","3.7418","3.6757","89.87M","0.56%"
"2019년 03월 18일","3.7077","3.7392","3.7921","3.6801","102.81M","-0.84%"
"2019년 03월 17일","3.7392","3.7975","3.7993","3.7230","81.42M","-1.54%"
"2019년 03월 16일","3.7975","3.6890","3.8416","3.6842","143.99M","2.94%"
"2019년 03월 15일","3.6890","3.5740","3.7173","3.5740","116.07M","3.22%"
"2019년 03월 14일","3.5740","3.5678","3.6341","3.5090","100.84M","0.17%"
"2019년 03월 13일","3.5678","3.6416","3.6511","3.4899","114.49M","-2.03%"
"2019년 03월 12일","3.6417","3.5668","3.6912","3.4325","131.07M","2.09%"
"2019년 03월 11일","3.5673","3.6954","3.7266","3.5118","116.95M","-3.47%"
"2019년 03월 10일","3.6955","3.7551","3.7588","3.6533","84.34M","-1.59%"
"2019년 03월 09일","3.7552","3.5954","3.8190","3.5805","128.58M","4.43%"
"2019년 03월 08일","3.5959","3.7595","3.7934","3.5002","132.24M","-4.35%"
"2019년 03월 07일","3.7595","3.7333","3.8917","3.6979","148.92M","0.72%"
"2019년 03월 06일","3.7325","3.7529","3.8672","3.5984","171.35M","-0.54%"
"2019년 03월 05일","3.7528","3.2368","3.7873","3.2085","201.55M","15.95%"
"2019년 03월 04일","3.2367","3.5168","3.5415","3.1459","153.19M","-7.93%"
"2019년 03월 03일","3.5157","3.4802","3.5920","3.4786","65.51M","1.03%"
"2019년 03월 02일","3.4798","3.4708","3.5287","3.4320","77.03M","0.23%"
"2019년 03월 01일","3.4717","3.5024","3.6692","3.4367","109.39M","-0.88%"
"2019년 02월 28일","3.5023","3.5055","3.6242","3.4622","117.01M","-0.09%"
"2019년 02월 27일","3.5055","3.4383","3.5475","3.3453","115.79M","1.95%"
"2019년 02월 26일","3.4384","3.5502","3.5621","3.3315","156.24M","-3.14%"
"2019년 02월 25일","3.5500","3.5318","3.7107","3.3219","179.28M","0.54%"
"2019년 02월 24일","3.5311","4.2505","4.4437","3.4191","252.15M","-16.92%"
"2019년 02월 23일","4.2504","3.8518","4.2701","3.7890","122.50M","10.34%"
"2019년 02월 22일","3.8519","3.8072","3.8959","3.7394","116.63M","1.17%"
"2019년 02월 21일","3.8076","3.9137","3.9280","3.6988","114.13M","-2.71%"
"2019년 02월 20일","3.9138","3.5323","3.9327","3.4694","178.74M","10.80%"
"2019년 02월 19일","3.5323","3.4787","3.7990","3.4675","209.25M","1.54%"
"2019년 02월 18일","3.4787","2.8781","3.4903","2.8636","204.64M","20.86%"
"2019년 02월 17일","2.8782","2.7865","2.9117","2.7809","82.26M","3.29%"
"2019년 02월 16일","2.7865","2.7964","2.8846","2.7799","52.64M","-0.36%"
"2019년 02월 15일","2.7964","2.7470","2.8593","2.7433","70.35M","1.78%"
"2019년 02월 14일","2.7475","2.8613","2.8888","2.7192","71.05M","-4.01%"
"2019년 02월 13일","2.8624","2.9498","2.9972","2.8147","88.63M","-2.95%"
"2019년 02월 12일","2.9493","2.7511","3.0065","2.7145","88.77M","7.20%"
"2019년 02월 11일","2.7511","2.8361","2.8465","2.7142","73.85M","-2.98%"
"2019년 02월 10일","2.8355","2.7730","2.8569","2.6616","81.54M","2.25%"
"2019년 02월 09일","2.7730","2.7238","2.8251","2.6787","77.88M","1.82%"
"2019년 02월 08일","2.7234","2.3426","2.7952","2.3301","112.14M","16.25%"
"2019년 02월 07일","2.3426","2.3455","2.3725","2.3251","35.89M","-0.12%"
