"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2019년 08월 23일","144.17","141.84","144.33","141.64","20.29M","1.96%"
"2019년 08월 22일","141.40","141.39","141.90","141.17","6.85M","-0.25%"
"2019년 08월 21일","141.76","141.62","142.17","141.46","8.12M","-0.32%"
"2019년 08월 20일","142.21","141.77","142.25","141.60","7.48M","0.78%"
"2019년 08월 19일","141.11","141.33","141.79","140.85","10.56M","-1.17%"
"2019년 08월 16일","142.78","142.75","143.13","141.80","12.18M","-0.64%"
"2019년 08월 15일","143.70","142.96","144.02","142.61","13.50M","0.67%"
"2019년 08월 14일","142.75","142.90","143.75","142.05","20.67M","0.68%"
"2019년 08월 13일","141.78","143.17","143.28","139.35","29.93M","-0.60%"
"2019년 08월 12일","142.63","141.67","143.38","141.64","15.26M","0.97%"
"2019년 08월 09일","141.26","141.28","142.03","140.96","9.49M","-0.33%"
"2019년 08월 08일","141.73","140.90","142.37","140.71","13.11M","0.50%"
"2019년 08월 07일","141.02","141.28","142.47","140.88","26.67M","1.52%"
"2019년 08월 06일","138.91","138.33","139.03","138.00","9.47M","0.81%"
"2019년 08월 05일","137.79","137.93","138.64","137.05","17.52M","1.40%"
"2019년 08월 02일","135.89","135.39","136.60","135.37","13.75M","-0.38%"
"2019년 08월 01일","136.41","132.42","136.43","132.31","27.72M","2.40%"
"2019년 07월 31일","133.21","135.03","135.42","133.02","18.80M","-1.31%"
"2019년 07월 30일","134.98","134.76","135.18","134.41","9.46M","0.33%"
"2019년 07월 29일","134.53","134.06","134.73","133.44","9.16M","0.67%"
"2019년 07월 26일","133.64","134.24","134.29","133.59","6.25M","0.16%"
"2019년 07월 25일","133.42","134.24","134.28","133.09","11.71M","-0.71%"
"2019년 07월 24일","134.37","134.59","134.84","133.98","6.72M","0.51%"
"2019년 07월 23일","133.69","134.43","134.95","133.56","9.98M","-0.57%"
"2019년 07월 22일","134.45","134.56","134.82","134.32","7.57M","-0.01%"
"2019년 07월 19일","134.47","135.45","136.03","133.97","18.08M","-1.47%"
"2019년 07월 18일","136.48","133.83","136.63","133.61","18.47M","1.41%"
"2019년 07월 17일","134.58","133.00","134.60","132.89","11.29M","1.65%"
"2019년 07월 16일","132.40","133.18","133.30","132.13","7.97M","-0.85%"
"2019년 07월 15일","133.53","133.18","133.53","132.81","4.03M","0.00%"
"2019년 07월 12일","133.53","132.89","133.69","132.53","6.31M","0.63%"
"2019년 07월 11일","132.70","133.58","133.70","132.41","7.54M","-0.84%"
"2019년 07월 10일","133.83","132.94","133.87","132.35","13.92M","1.58%"
"2019년 07월 09일","131.75","131.43","132.10","131.16","6.63M","0.35%"
"2019년 07월 08일","131.29","132.18","132.34","131.28","8.03M","-0.64%"
"2019년 07월 05일","132.14","131.46","132.32","130.81","11.54M","-1.12%"
"2019년 07월 03일","133.63","133.61","134.10","133.23","6.35M","0.16%"
"2019년 07월 02일","133.41","131.27","133.63","131.16","13.28M","2.14%"
"2019년 07월 01일","130.62","131.56","131.75","130.55","13.37M","-1.94%"
"2019년 06월 28일","133.20","133.05","133.34","132.61","8.08M","0.27%"
"2019년 06월 27일","132.84","132.38","132.97","132.26","8.41M","-0.10%"
"2019년 06월 26일","132.97","132.99","133.55","132.41","12.02M","-0.92%"
"2019년 06월 25일","134.20","134.90","135.55","133.21","24.77M","0.19%"
