"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2018년 12월 04일","27,260.44","27,119.19","27,260.44","26,984.71","1.94B","0.29%"
"2018년 12월 03일","27,182.04","27,185.66","27,259.43","27,006.83","2.63B","2.55%"
"2018년 11월 30일","26,506.75","26,506.09","26,683.25","26,396.62","2.06B","0.21%"
"2018년 11월 29일","26,451.03","26,904.21","26,923.33","26,399.81","1.52B","-0.87%"
"2018년 11월 28일","26,682.56","26,406.68","26,705.30","26,332.66","1.46B","1.33%"
"2018년 11월 27일","26,331.96","26,345.37","26,417.84","26,158.97","1.44B","-0.17%"
"2018년 11월 26일","26,376.18","26,099.35","26,413.76","26,031.90","1.66B","1.73%"
"2018년 11월 23일","25,927.68","25,950.07","25,983.25","25,807.26","904.19M","-0.35%"
"2018년 11월 22일","26,019.41","26,139.39","26,139.39","25,873.38","1.04B","0.18%"
"2018년 11월 21일","25,971.47","25,496.85","25,998.28","25,494.51","1.44B","0.51%"
"2018년 11월 20일","25,840.34","26,043.51","26,132.29","25,776.22","1.24B","-2.02%"
"2018년 11월 19일","26,372.00","26,278.87","26,397.39","26,146.39","1.36B","0.72%"
"2018년 11월 16일","26,183.53","26,041.56","26,197.31","25,850.04","1.37B","0.31%"
"2018년 11월 15일","26,103.34","25,862.18","26,127.14","25,611.72","1.58B","1.75%"
"2018년 11월 14일","25,654.43","25,874.36","25,874.36","25,489.86","1.48B","-0.54%"
"2018년 11월 13일","25,792.87","25,092.30","25,792.87","25,092.30","1.74B","0.62%"
"2018년 11월 12일","25,633.18","25,576.28","25,765.96","25,505.33","1.21B","0.12%"
"2018년 11월 09일","25,601.92","25,925.09","25,925.09","25,475.32","1.90B","-2.39%"
"2018년 11월 08일","26,227.72","26,491.27","26,491.27","26,141.25","1.71B","0.31%"
"2018년 11월 07일","26,147.69","26,125.09","26,530.87","25,920.72","1.78B","0.10%"
"2018년 11월 06일","26,120.96","26,062.24","26,159.83","25,826.69","1.61B","0.72%"
"2018년 11월 05일","25,934.39","26,050.34","26,146.81","25,747.52","1.68B","-2.08%"
"2018년 11월 02일","26,486.35","25,980.44","26,486.35","25,909.71","3.63B","4.21%"
"2018년 11월 01일","25,416.00","25,228.75","25,535.12","25,190.90","2.24B","1.75%"
"2018년 10월 31일","24,979.69","24,752.83","24,979.69","24,700.11","2.44B","1.60%"
"2018년 10월 30일","24,585.53","24,765.12","24,939.18","24,540.63","2.17B","-0.91%"
"2018년 10월 29일","24,812.04","24,955.79","24,955.79","24,594.74","2.06B","0.38%"
"2018년 10월 26일","24,717.63","25,031.49","25,062.20","24,589.04","1.74B","-1.11%"
"2018년 10월 25일","24,994.46","24,766.72","24,994.46","24,653.79","2.36B","-1.01%"
"2018년 10월 24일","25,249.78","25,401.17","25,653.36","25,194.29","2.02B","-0.38%"
"2018년 10월 23일","25,346.55","26,015.49","26,015.49","25,315.76","1.83B","-3.08%"
"2018년 10월 22일","26,153.15","25,668.33","26,234.86","25,668.33","2.29B","2.32%"
"2018년 10월 19일","25,561.40","25,172.03","25,743.45","25,090.30","2.10B","0.42%"
"2018년 10월 18일","25,454.55","25,674.66","25,674.66","25,261.72","1.82B","-0.03%"
"2018년 10월 16일","25,462.26","25,586.16","25,712.13","25,266.54","1.51B","0.07%"
"2018년 10월 15일","25,445.06","25,683.59","25,683.59","25,399.54","1.66B","-1.38%"
"2018년 10월 12일","25,801.49","25,401.41","25,835.76","25,286.86","2.16B","2.12%"
"2018년 10월 11일","25,266.37","25,392.90","25,437.85","25,125.22","3.19B","-3.54%"
"2018년 10월 10일","26,193.07","26,281.28","26,499.84","26,193.07","1.77B","0.08%"
"2018년 10월 09일","26,172.91","26,194.17","26,366.60","26,067.51","1.80B","-0.11%"
"2018년 10월 08일","26,202.57","26,717.60","26,717.60","26,187.83","2.37B","-1.39%"
"2018년 10월 05일","26,572.57","26,503.75","26,639.64","26,373.46","1.74B","-0.19%"
"2018년 10월 04일","26,623.87","27,029.40","27,029.40","26,551.44","1.96B","-1.73%"
"2018년 10월 03일","27,091.26","26,840.20","27,270.16","26,840.20","1.36B","-0.13%"
"2018년 10월 02일","27,126.38","27,716.16","27,716.16","27,073.08","2.15B","-2.38%"
"2018년 09월 28일","27,788.52","27,879.06","27,927.95","27,672.83","1.69B","0.26%"
"2018년 09월 27일","27,715.67","27,912.51","27,928.29","27,638.54","1.49B","-0.36%"
"2018년 09월 26일","27,816.87","27,606.81","28,031.81","27,589.37","2.41B","1.15%"
"2018년 09월 24일","27,499.39","27,783.85","27,783.85","27,425.01","1.56B","-1.62%"
"2018년 09월 21일","27,953.58","27,712.35","27,965.96","27,536.27","2.86B","1.73%"
"2018년 09월 20일","27,477.67","27,605.72","27,628.19","27,327.23","1.44B","0.26%"
"2018년 09월 19일","27,407.37","27,170.02","27,488.35","27,085.79","1.93B","1.19%"
"2018년 09월 18일","27,084.66","26,846.33","27,156.55","26,648.99","1.87B","0.56%"
"2018년 09월 17일","26,932.85","27,029.91","27,037.48","26,763.21","1.30B","-1.30%"
"2018년 09월 14일","27,286.41","27,229.79","27,340.02","27,027.45","1.76B","1.01%"
"2018년 09월 13일","27,014.49","26,798.39","27,014.49","26,648.77","2.41B","2.54%"
