"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2019년 10월 09일","90.73","83.86","95.10","83.12","1.47M","8.05%"
"2019년 10월 08일","83.97","83.42","85.04","83.22","1.50M","0.67%"
"2019년 10월 07일","83.41","80.95","84.86","79.70","1.51M","3.04%"
"2019년 10월 06일","80.95","82.27","83.25","79.39","1.32M","-1.47%"
"2019년 10월 05일","82.16","82.85","82.97","81.23","1.37M","-0.82%"
"2019년 10월 04일","82.84","82.70","83.47","81.62","1.31M","0.18%"
"2019년 10월 03일","82.70","84.64","84.80","81.15","1.19M","-2.28%"
"2019년 10월 02일","84.63","84.48","85.09","81.82","1.29M","0.17%"
"2019년 10월 01일","84.49","86.84","89.62","83.04","1.38M","-2.66%"
"2019년 09월 30일","86.80","82.19","87.98","80.20","1.57M","5.60%"
"2019년 09월 29일","82.19","84.44","84.67","80.19","1.34M","-2.65%"
"2019년 09월 28일","84.43","84.17","84.75","82.67","1.43M","0.08%"
"2019년 09월 27일","84.36","83.41","85.54","80.73","1.87M","1.22%"
"2019년 09월 26일","83.34","86.06","86.52","79.13","1.92M","-3.19%"
"2019년 09월 25일","86.09","98.03","107.54","83.90","2.27M","-12.18%"
"2019년 09월 24일","98.03","112.09","114.48","90.55","11.66K","-12.65%"
"2019년 09월 23일","112.22","119.39","119.87","112.22","1.01M","-6.01%"
"2019년 09월 22일","119.39","122.02","122.28","116.97","1.16M","-2.15%"
"2019년 09월 21일","122.01","122.94","123.75","121.42","1.25M","-0.76%"
"2019년 09월 20일","122.94","122.62","126.72","121.59","1.23M","0.26%"
"2019년 09월 19일","122.62","126.39","126.70","118.58","1.15M","-2.98%"
"2019년 09월 18일","126.38","125.46","130.86","121.79","1.27M","0.79%"
"2019년 09월 17일","125.39","122.49","127.89","119.85","977.27K","2.27%"
"2019년 09월 16일","122.61","119.27","123.50","118.84","1.01M","2.81%"
"2019년 09월 15일","119.26","119.22","124.10","116.95","808.34K","0.01%"
"2019년 09월 14일","119.24","117.74","120.30","116.72","872.76K","1.28%"
"2019년 09월 13일","117.73","119.14","119.63","116.56","1.22M","-1.23%"
"2019년 09월 12일","119.20","120.34","120.63","116.13","819.22K","-0.96%"
