"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2019년 01월 08일","20,204.04","20,224.67","20,347.92","20,106.36","891.35M","0.82%"
"2019년 01월 07일","20,038.97","19,944.61","20,266.22","19,920.80","840.26M","2.44%"
"2019년 01월 04일","19,561.96","19,655.13","19,692.58","19,241.37","943.71M","-2.26%"
"2018년 12월 28일","20,014.77","19,957.88","20,084.38","19,900.04","727.89M","-0.31%"
"2018년 12월 27일","20,077.62","19,706.19","20,211.57","19,701.76","959.03M","3.88%"
"2018년 12월 26일","19,327.06","19,302.59","19,530.35","18,948.58","824.46M","0.89%"
"2018년 12월 25일","19,155.74","19,785.43","19,785.43","19,117.96","978.98M","-5.01%"
"2018년 12월 21일","20,166.19","20,310.50","20,334.73","20,006.67","1.20B","-1.11%"
"2018년 12월 20일","20,392.58","20,779.93","20,841.34","20,282.93","993.35M","-2.84%"
"2018년 12월 19일","20,987.92","21,107.17","21,168.62","20,880.73","838.04M","-0.60%"
"2018년 12월 18일","21,115.45","21,275.51","21,330.36","21,101.44","830.37M","-1.82%"
"2018년 12월 17일","21,506.88","21,391.73","21,563.27","21,363.67","654.13M","0.62%"
"2018년 12월 14일","21,374.83","21,638.96","21,751.31","21,353.94","1.06B","-2.02%"
"2018년 12월 13일","21,816.19","21,755.13","21,871.34","21,675.66","816.71M","0.99%"
"2018년 12월 12일","21,602.75","21,348.40","21,631.47","21,320.72","923.72M","2.15%"
"2018년 12월 11일","21,148.02","21,273.04","21,279.02","21,062.31","902.49M","-0.34%"
"2018년 12월 10일","21,219.50","21,319.47","21,365.78","21,169.96","813.67M","-2.12%"
"2018년 12월 07일","21,678.68","21,643.75","21,734.94","21,506.45","804.62M","0.82%"
"2018년 12월 06일","21,501.62","21,766.50","21,805.02","21,307.72","902.95M","-1.91%"
"2018년 12월 05일","21,919.33","21,755.17","21,979.18","21,708.82","863.01M","-0.53%"
"2018년 12월 04일","22,036.05","22,533.97","22,576.62","22,033.41","924.04M","-2.39%"
"2018년 12월 03일","22,574.76","22,629.39","22,698.79","22,550.29","726.86M","1.00%"
"2018년 11월 30일","22,351.06","22,274.97","22,362.20","22,231.96","1.07B","0.40%"
"2018년 11월 29일","22,262.60","22,360.98","22,437.95","22,241.17","713.88M","0.39%"
"2018년 11월 28일","22,177.02","22,036.72","22,216.98","22,032.72","799.91M","1.02%"
"2018년 11월 27일","21,952.40","21,967.98","22,006.83","21,816.05","763.28M","0.64%"
"2018년 11월 26일","21,812.00","21,647.69","21,838.10","21,622.60","803.88M","0.76%"
"2018년 11월 22일","21,646.55","21,582.47","21,684.64","21,484.98","678.57M","0.65%"
"2018년 11월 21일","21,507.54","21,286.81","21,555.61","21,243.38","796.62M","-0.35%"
"2018년 11월 20일","21,583.12","21,582.69","21,687.12","21,526.95","851.49M","-1.09%"
"2018년 11월 19일","21,821.16","21,679.03","21,852.92","21,665.29","742.80M","0.65%"
"2018년 11월 16일","21,680.34","21,804.90","21,873.74","21,663.99","772.03M","-0.57%"
